CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Ax              0.1562
Gl              -0.7193
Mm              0.428
Mg              -0.3039
Nn              12.0929
Sz              0.1444
# Kt : covered by per-scan clock breaks in clocks_KT_e23c18.vex
