2023-04-16 04:25:00,2023-04-16 04:30:00,-37.181641
2023-04-16 04:39:00,2023-04-16 04:44:00,-37.184082
2023-04-16 05:00:00,2023-04-16 05:02:00,-37.184814
2023-04-16 05:22:00,2023-04-16 05:27:00,-37.183105
2023-04-16 05:35:00,2023-04-16 05:40:00,-37.183350
2023-04-16 05:45:00,2023-04-16 05:50:00,-37.184570
2023-04-16 05:59:00,2023-04-16 06:04:00,-37.184570
2023-04-16 06:28:00,2023-04-16 06:33:00,-37.184814
2023-04-16 06:53:00,2023-04-16 06:58:00,-37.181152
2023-04-16 07:02:00,2023-04-16 07:04:00,-37.184326
2023-04-16 07:07:00,2023-04-16 07:10:00,-37.183594
2023-04-16 07:25:00,2023-04-16 07:30:00,-37.182129
2023-04-16 07:40:00,2023-04-16 07:42:00,-37.183838
2023-04-16 07:45:00,2023-04-16 07:48:00,-37.183105
2023-04-16 08:14:00,2023-04-16 08:19:00,-37.183350
2023-04-16 08:23:00,2023-04-16 08:25:00,-37.182617
2023-04-16 08:28:00,2023-04-16 08:31:00,-37.181885
2023-04-16 10:37:00,2023-04-16 10:52:00,-37.183838
2023-04-16 10:55:00,2023-04-16 11:07:00,-37.182129
2023-04-16 11:17:00,2023-04-16 11:32:00,-37.184326
2023-04-16 11:47:00,2023-04-16 12:02:00,-37.183838
2023-04-16 12:05:00,2023-04-16 12:17:00,-37.183594
2023-04-16 12:20:00,2023-04-16 12:22:00,-37.184082
2023-04-16 12:27:00,2023-04-16 12:42:00,-37.181885
2023-04-16 12:45:00,2023-04-16 12:47:00,-37.184570
2023-04-16 12:57:00,2023-04-16 13:12:00,-37.181885
2023-04-16 13:15:00,2023-04-16 13:30:00,-37.184082
2023-04-16 13:33:00,2023-04-16 13:35:00,-37.182373
2023-04-16 13:38:00,2023-04-16 13:53:00,-37.181641
2023-04-16 13:56:00,2023-04-16 13:58:00,-37.181396
2023-04-16 14:06:00,2023-04-16 14:16:00,-37.184082
2023-04-16 14:19:00,2023-04-16 14:22:00,-37.183350
2023-04-16 14:27:00,2023-04-16 14:37:00,-37.183350
2023-04-16 14:40:00,2023-04-16 14:43:00,-37.183594
2023-04-16 14:48:00,2023-04-16 14:53:00,-37.183350
2023-04-16 14:56:00,2023-04-16 14:59:00,-37.187500
2023-04-16 15:07:00,2023-04-16 15:12:00,-37.181396
2023-04-16 15:15:00,2023-04-16 15:20:00,-37.182373
2023-04-16 15:25:00,2023-04-16 15:28:00,-37.181396
2023-04-18 04:17:00,2023-04-18 04:22:00,-37.288818
2023-04-18 04:31:00,2023-04-18 04:36:00,-37.291260
2023-04-18 04:52:00,2023-04-18 04:54:00,-37.291992
2023-04-18 05:14:00,2023-04-18 05:19:00,-37.290283
2023-04-18 05:27:00,2023-04-18 05:32:00,-37.290771
2023-04-18 05:37:00,2023-04-18 05:42:00,-37.291748
2023-04-18 05:51:00,2023-04-18 05:56:00,-37.291748
2023-04-18 06:20:00,2023-04-18 06:25:00,-37.291992
2023-04-18 06:45:00,2023-04-18 06:50:00,-37.292236
2023-04-18 06:54:00,2023-04-18 06:56:00,-37.291260
2023-04-18 06:59:00,2023-04-18 07:02:00,-37.290771
2023-04-18 07:17:00,2023-04-18 07:22:00,-37.289062
2023-04-18 07:32:00,2023-04-18 07:34:00,-37.290771
2023-04-18 07:37:00,2023-04-18 07:40:00,-37.290039
2023-04-18 08:06:00,2023-04-18 08:11:00,-37.290527
2023-04-18 08:15:00,2023-04-18 08:17:00,-37.289551
2023-04-18 08:20:00,2023-04-18 08:23:00,-37.289062
2023-04-18 10:29:00,2023-04-18 10:44:00,-37.290527
2023-04-18 10:47:00,2023-04-18 10:59:00,-37.289062
2023-04-18 11:09:00,2023-04-18 11:24:00,-37.291504
2023-04-18 11:39:00,2023-04-18 11:54:00,-37.291016
2023-04-18 11:57:00,2023-04-18 12:09:00,-37.291016
2023-04-18 12:12:00,2023-04-18 12:14:00,-37.291016
2023-04-18 12:19:00,2023-04-18 12:34:00,-37.289062
2023-04-18 12:37:00,2023-04-18 12:39:00,-37.291504
2023-04-18 12:49:00,2023-04-18 13:04:00,-37.289062
2023-04-18 13:07:00,2023-04-18 13:22:00,-37.291260
2023-04-18 13:25:00,2023-04-18 13:27:00,-37.291016
2023-04-18 13:30:00,2023-04-18 13:45:00,-37.289062
2023-04-18 13:48:00,2023-04-18 13:50:00,-37.289062
2023-04-18 13:58:00,2023-04-18 14:08:00,-37.291260
2023-04-18 14:11:00,2023-04-18 14:14:00,-37.290527
2023-04-18 14:19:00,2023-04-18 14:29:00,-37.290039
2023-04-18 14:32:00,2023-04-18 14:35:00,-37.291016
2023-04-18 14:40:00,2023-04-18 14:45:00,-37.290527
2023-04-18 14:48:00,2023-04-18 14:51:00,-37.290283
2023-04-18 14:59:00,2023-04-18 15:04:00,-37.292236
2023-04-18 15:07:00,2023-04-18 15:12:00,-37.289551
2023-04-18 15:17:00,2023-04-18 15:20:00,-37.292480
2023-04-21 18:14:00,2023-04-21 18:19:00,-37.289062
2023-04-21 18:22:00,2023-04-21 18:27:00,-37.290283
2023-04-21 18:46:00,2023-04-21 18:51:00,-37.291016
2023-04-21 18:54:00,2023-04-21 18:59:00,-37.291016
2023-04-21 19:18:00,2023-04-21 19:23:00,-37.292236
2023-04-21 19:43:00,2023-04-21 19:48:00,-37.292480
2023-04-21 20:08:00,2023-04-21 20:13:00,-37.288818
2023-04-21 20:18:00,2023-04-21 20:23:00,-37.291504
2023-04-21 20:33:00,2023-04-21 20:38:00,-37.289307
2023-04-21 20:43:00,2023-04-21 20:48:00,-37.291504
2023-04-21 20:58:00,2023-04-21 21:03:00,-37.289551
2023-04-21 21:08:00,2023-04-21 21:13:00,-37.292236
2023-04-21 21:36:00,2023-04-21 21:41:00,-37.289307
2023-04-21 21:46:00,2023-04-21 21:51:00,-37.291748
2023-04-21 22:01:00,2023-04-21 22:06:00,-37.289551
2023-04-21 22:54:00,2023-04-21 22:59:00,-37.290771
2023-04-21 23:02:00,2023-04-21 23:07:00,-37.290771
2023-04-22 03:52:00,2023-04-22 03:55:10,-37.291016
2023-04-22 03:56:00,2023-04-22 03:57:10,-37.290771
2023-04-22 03:58:00,2023-04-22 04:01:10,-37.289795
2023-04-22 04:02:00,2023-04-22 04:03:00,-37.289307
2023-04-22 04:15:00,2023-04-22 04:17:10,-37.292480
2023-04-22 04:18:00,2023-04-22 04:21:10,-37.289551
2023-04-22 04:22:00,2023-04-22 04:23:10,-37.290771
2023-04-22 04:24:00,2023-04-22 04:27:10,-37.291748
2023-04-22 04:28:00,2023-04-22 04:29:00,-37.291748
2023-04-22 04:43:00,2023-04-22 04:45:10,-37.289551
2023-04-22 04:46:00,2023-04-22 04:49:10,-37.291504
2023-04-22 04:50:00,2023-04-22 04:51:10,-37.291748
2023-04-22 04:52:00,2023-04-22 04:55:10,-37.292725
2023-04-22 04:56:00,2023-04-22 04:57:00,-37.290283
2023-04-22 05:02:00,2023-04-22 05:04:00,-37.291260
2023-04-22 05:09:00,2023-04-22 05:11:10,-37.289062
2023-04-22 05:12:00,2023-04-22 05:15:10,-37.290039
2023-04-22 05:16:00,2023-04-22 05:17:10,-37.291260
2023-04-22 05:18:00,2023-04-22 05:21:10,-37.292236
2023-04-22 05:22:00,2023-04-22 05:23:00,-37.292236
2023-04-22 05:26:00,2023-04-22 05:28:00,-37.292480
2023-04-22 05:37:00,2023-04-22 05:39:10,-37.290039
2023-04-22 05:40:00,2023-04-22 05:43:10,-37.292480
2023-04-22 05:44:00,2023-04-22 05:45:10,-37.292236
